id,review
"""10755_9""",  neglect harold lloyd actor   unlike chaplin keaton   lloyd didn t vaudeville music hall background wasn t natural comedian   come hollywood act   discover knack act funny     short   feature      lonesome luke     chaplin knock      glass character    american boy grotesque   lloyd find stride movie produce silent era develop reputation    daredevil    short   retain good movie     safety       heaven s sake       girl shy      popular chaplin keaton rich advent sound sound movie disaster      sound     dialog use movie lloyd s act skill   decade   gear silent   didn t bad voice   high pitch suit    glass    character   sound film weren t unqualified disaster legend   silent movie raise high art   especially lloyd s   stint budget extremely craft    introduction talkie movie learn walk misstep try time embrace sound   lloyd s good bit early   overly talky   talkie visual     scene    movie crazy    appear ride swank car   actually    hitch ride    bicycle try recapture daredevil antic famous      foot     misstep       safety     good movie   deservedly   shove lloyd box    daredevil comic     play determined young man   climb     safety    natural structure ascend character s scale building   obviously afraid   fear add humor      foot     arrive precarious building scale position accident   frantic cry help detract humor   character pathetic cringe   aspiration save neck     possibly accurate statement      s   amusing   harold lloyd mire past   like wacky norma desmond   embrace sound try movie different direction   grow change industry      foot    fail leave daredevil business satire talk movie industry     movie crazy     flounder movie    lonesome luke    carve place movie history glass character   try direction sound movie hit stride sound      catspaw       catspaw    play missionary s son rear china unwittingly gets elect mayor corrupt political interest   find truth   set task clean town   early   lloyd act brash young man    catspaw    box office failure   lloyd movie   include    milky way     chief competitor   chaplin silent movie keaton hopelessly mismanage     catspaw       milky way    suggest lloyd master sound comedy little young   audience benefit doubt early sound fiasco movie unfairly malign way lloyd s character clean town   suit   day    short    lloyd want scare audience   climax    catspaw    achieve   surprising way   trick reveal appear gruesome   come laugh view product time     catspaw    charming funny   write sound comedy   act lloyd   direct sam taylor   curious blend drama sly humor look like frank capra preston sturge comedy  
"""2729_8""",     park avenue address    mithi mithali     konkona   search movie begin     prof anu     shabhana azmi mithi s extremely caring love half sister mithi s mom s early marriage   movie revolve character look life schizophrenic patient   mithi    director try explain viewer imaginary world mithi   continuous blabbering anu   konkona deserve thousand award   I sure   rendition mithi movie   look patient write face   droop lip sleepy eye   scene   rahul bose good job   reduce half movie spite importance life watch intense relationship character movie   mithi    anu   anu    anu s mom anu    sanjiv   kanwaljit singh    shabhana azmi   usual riveting performance remember sister   sacrifice life mithi movie usual hindi potboiler   certainly people look schizophrenic patient different light altogether usual   aparna sen bring movie different ending clich d   think   hat   great movie    
"""10072_10""",  like madonna   movie hilarious    I madonna fan theater time release     time lose silliness pure fun   sure bad line    cheesy acting film screwball comedy madonna actually carry film great bombast   cute funny   comedic role movie career   madonna usually play     role watch nikki finn film   like somebody   course film direct jame foley   film dramatic haunt   close range   sean penn    christopher walken   co star griffin dunn    hour    brilliantly cast fun material   story genius don t expect climatic ending mood watch fun   clean      s romp madonna fan   soundtrack notable contain    madonna song       hit    s girl         hit    cause commotion    beautiful good ballad    look love        hit uk      t stop    left pop ditty   true blue   session year   vhs soon available dvd  
"""2904_7""",  film dvd   producer forget tittle importance moviegoer   egyptian   el cid favorite era wide screen   big budget epic merit   people generation learn lot history egypt   medieval spain incas    time I hear cheap adventure movie charlton heston treasure incas    happen I egypt   rome    bad    epic era   production value   excellent use color   de luxe color brigit sharp ordinary technicolor    maybe cast wrong case   film man ge idea life ancient egyptin way motor buy novel   mika waltari   good   good historical novel publish   oust ande superb score alfred newman bernard herrmann   I film time I boy   big box office hit fox studio want afther robe enormous hit   cinemascope stereo wonderful eye popping sp ectacle   I lasser disc version m way ito wdisescreen format   soon I hope appear  
"""4584_2""",  story dear people edinburgh s heart   true story change hollywood tale   end result movie know story totally different inaccurate   original movie tale walt disney oversaw use right breed dog crucial tale john grey special poor shepard die poverty inn   like story   watch disney original heart   warm story   s shame cast potential terrific remake classic tale   read book accurate occurrence story   like   visit real kirkyard edinburgh  
"""189_4""",        tangier   wealthy american woman child kidnap berber   murderous desert pirate scorn moroccan government     kidnap    american pestilence     attract attention u s   president theodore roosevelt   fictitious historical epic grand adventure peculiar   somewhat exhaustive throwback desert sheik film      s   bit    king I    interject      portray cloaked   mustachioe   bloodthirsty leader snippy   haughty captive   sean connery candice bergen act entirely different movie   know far carry camp element character dialogue   singularly proper direction      anonymous   slashing beheading occur arbitrary   don t know victim   big action scene blurry   noisy montage sand sweep violence horseback   plus   laud music score jerry goldsmith   oscar nominate   loser john william     jaw      fine location shooting cinematography             
"""6302_4""",    priscilla   queen desert    trot masterpiece australian cinema   I find disappointing   lead actor great    terence stamp age beautifully   guy pearce comedy instead dour role choose I ve fan hugo weaving I play oberon eon ago   cinematography great   ve australian outback   d know air clear light brilliant shoot movie equivalent box brownie look spectacular s problem     thing     sympathetic female character film   woman earn living shooting ping pong ball private roadside pub deserve sympathy   tick s wife doesn t treatment second   scene sing    I survive    group aboriginal offensive   try draw sort parallel struggle drag queen trannie total destruction aboriginal culture   I assume scene suppose   level historical understanding worthy paris hilton   great defect film isn t funny   stephan elliott actually talk drag queen write film   know drag queen     know rapier like wit afraid use     I understand lot drag queen banter probably film refuse classification elliott able gather    fit kiddy    material complete film     waste good idea great cast  
"""8138_9""",  short movie intend focus issue sociologically know cultured shock   film present condition average romanian democratic romania find life problem different communist period   want   bribe   main character fire long       need similar job   job available inferior   force lack money opinion live romania movie real tragic  
"""1262_1""",  wonder bad movie   stop wonder   I m tell   michael    heartwarme       entertain        travolta good     suck   I kid   I let watch deep throat michael sell john travolta   washed bald william hurt   die time jean stapleton highlight turd film wait    ll hear andie mcdowell sing   yeah   hollywood s   t  
"""2199_10""",  story sweeney todd evoke memory work classic writer like charle dicken   contemporary writer like edward gory   musical   naturally like musical les miserable   deal grim effect poverty industrial revolution   breakdown organized society   musical different les mis important aspect   stephen sondheim   songwriter adapt style   sure   s success failure   thing count   unique   think write musical barber slit people s throat meat pie   sondheim   marvelously   entire set factory   suggest present catastrophic effect misery society   serve need perfectly   catwalk railing suggest street walkway bridge   technique borrow kabuki noh   visual stagehand set change       cast great angela lansbury gruesomely practical humorous mrs   lovett   george hearn   operatic baritone voice   murderous todd   ve stellar musical vehicle   rest cast smoothly clich s love story perfectly   johanna pirelli   sound bit force   johanna pirelli broadway   perfect   hearn act sing len cariou obc album   accent don t sound force   sondheim s score fail underline dark seriousness story   I   adapt style   folly imitate     s     s style showtune   pacific overture capture subtle art asian music   wood knock     bar disney style song   assassin cover history american music       wonder score distinctly english   parlour song operatic duet soliloquy society waltz gilbert sullivan style patter     remain deadly   provoke laugh musical comedy     grim warning evil revenge   movie mistake   cut judge s solo flagellate guilt crime     judge conventional villain   movie s point straight villain   todd judge learn   late   horror accept responsibility action   todd lose obsession   bring chilling reprise grim rollick ballad sweeney todd   end todd lovett rise grave tell end   world sweeney   vengeance beget vengeance     attend tale sweeney todd   serve dark vengeful god   seek revenge lead hell     seldom sweeney   sweeney todd   demon barber fleet street    
"""6551_7""",  honest   I think movie japanese drama   I dead wrong   movie base popular japanese anime novel   tell story town curse uzumaki spiral english   little little town resident start slowly dangerously violently obsess spiral resident start actually turn live thing actually sort spiral snail movie giant   random   acid trip twist romance drama   sort like twisted drama   movie disturb way people obsess spiral   example   dad garage house hold object spiral incorporate   girl extremely long hair tease insanely huge spiral like style   kid slowly transform human snail   man twist body spiral shape   woman attempt cut ear open obtain cochlea inside teen run twist car tire kid stuff washer spiral disturbing aspect syndicate atmospheric tone style movie shoot   camera angle add psychotic twisted story   word   good cinematography   overall coloring picture somewhat demented story   coloring blend lime green   yellow little orange special effect spiral outstanding   like japanese film   undertone forbid love romance girl boy     spiral strange happening town hard relationship teen     way irrelevant   like second hand story actual story spiral obsess town overall   I recommend film anybody like vastly different bizarre foreign film   wackiness insanity   touch I  
"""8082_7""",  film remake       bbc serial friend charle     gallop material relatively short time I find fast enjoyable    unpretentious notice scene end john mill gas   producer obviously decide omit scene maybe censorship   notice s sit window flat deep breathing closely follow similar scene car window open   francis durbridge serial inhabit universe unexplained happening people    villain close hero victim predictable universe way rule    regulation  
"""4897_8""",    league gentleman   apocalypse   special screening manchester   mark gatiss reece shearsmith league attendance peter kay   brief cameo film   affectionately heckle q    session film film complicate   good way   funny   follow geoff tipps   hilary briss herr lipp try save fictional rosyton vasey disinter creator league play wide range character   character base   ably support cream british character comedy actor bernard hill   victoria wood david warner warner particular stand remind I smooth cut turn   time bandit   film swim reality allow denizen s rosyton vasey space grow usual limit comedy shtick steve pemberton s herr lipp great bretchian moment near end movie decision purpose meaning life bring lump throat unexpected moment surprise tender affection character echo mark reece q      plot league tired famous character spurious film love letter format start radio character base sketch   guy evolve idea far sustain movie journey fiction    reality    comedy   tragedy pleasing journey obvious character carry long form story     odd exist creation fan love   pay dedication attention detail spade   uninitiated little lose   joy log ability instantly tune acutely observe character stylistic leap farce expressionistic movie homage homage plenty include   shine     la belle et la bete    I spot ably demonstrate love cinema history segment       s england perfect sense engage movie I   I marvel   boggle   emote snicker definitely pull fail   successful british tv comedy cinema translation ve watch enjoy   league gentleman   past     enjoy haven t   rent buy dvd guy thank charming humorous q     
"""7360_1""",  review contain spoiler   I didn t expectation movie   I pull video store rack movie     white noise      credit stupid movie run    minute   pacing start finish slooooow   main heroine don t like wear bra director appear enjoy jiggle effect anna paquin descend stair   like movie booby   low level buzz factor second   s nice movie rip element lovecraft horror genre mechanism   movie   rational consistently irrational behavior   stinker try establish sense modernity reality situation police ve uncover treasure trove potentially incriminate forensic evidence   otherworldly ritual nicely spell comprehensive book otherworldly ritual like buffy   I wait mile consultation slay certain demon type premise possible open age darkness creature crawl ceiling cut throat turn meat grinder effect   ho hum   need sacrificial circle seven kid throat cut people love   open world age darkness   s complete detail book ancient occult ritual   raise annoying question   uh     write book know     happen   leave information book library   library world cover darkness   age bring lunatic perform like early use    occult practice bring world darkness dummy    nd edition     turn father story   th child   run away ritual     year ago   release father   doctor grandfather movie   want try ritual presumably   stupid parent   want dumb sh t like open world darkness actually work   grandpa let father    didn t love     aduh   stupid stupid movie write moronic director appear think s kind eurofilm auteur   s scene movie kid appear big welt face mother grab total lack reaction   movie like   people weird sh t react sort normal way   bad plot direction anna paquin good play character realistically crack smirk   look smash halter   critical moment story   character doesn t bother   know       I walk likely demonic evil situation knowledge defense help carry flashlight firepower I sense impend doom     dumb   bring age darkness   creature bloody t attack light source   appear people know   tell turn light source   remind I video game    dark     maybe movie rip game s concept good actor film young kid anna   die end   entire family die   darkness creature lead death     stupidity character family main cause death   adult interchangeable actor red shoe diary series fine cinema wrap   bad thing movie stupidity character bump blindly obviously abnormal situation   crap plot   old architect story design house sacrificial altar hide    architect suspect beginning occult sacrifice house doesn t tell     real reason   couldn t find kid   didn t bother tell authority hide room design house like hang house     year period worry inside    derrrrh    duuuuh    hackneyed use scare mechanism   child stand dark photograph   blood wallpaper    egotism director dvd feature describe crap work new original rendition   understand real horror movie lie entertain     x speed dvd player subtitle turn   entertain   reach end realize movie crap   draaaaaaaag   cinematic equivalent fatty shake   calorie horrid movie feeling director    ring    want attempt create similar mood   respect   film fail miserably       respect   jaume balaguer    opinion suck  
"""11012_10""",  I film time I impressed concern kind atmosphere director create   interesting imagine near future year        film lot set custom freaky modern today topic film deal old question    real illusion         matrix    find lot similarity   film comparable    welt draht    art    matrix    entertainment   prefer unfortunately I lose video copy  
"""12046_1""",  I movie theater pay money think mildly entertaining   thing I enjoy robin william crash car hill   end   kill   glenn close obnoxious   obviously old garp s mother   mother like garp s kid away department child family   robin william glaze donut look benign goodness sweet smarmy I   role play   funny person sad   tragic   good hearted victim   fisher king   good morning vietnam      dramatic    role   performance   long mini series   glenn close cold fish   remember fatal attraction   affair bad day single   feel spark michael dougla    glenn close warm screen    john lithgow interesting role   day use play serial killer bad guy   transsexual funny   garp people love movie sick   abnormal   dysfunctional people claim beautiful profound  
"""2331_2""",  I thrive cinema     limit   isn t movie    beginning movie mood expect unseen   remain hungry    angry     till end    thing confused I admit I understand end end nonesense   opportunity outstanding movie target totally miss      
"""8961_9""",  I exactly sure accuracy movie   I tell I thoroughly entertain movie   character gust play perfectly phillip seymour hoffman   unique   entertaining character recent memory   movie inform manage avoid preach audience   I laugh   I sad   I feel alive   glad spend time watch movie   time understand   roller coaster ride genuine   human emotion   I think I know history   apparently I didn t know   I         recommend adult   young adult   young heart   young   soon allow    r    rate movie   priority  
"""751_7""",  low budget memorable shocker instead emerge theater bizarre   vulnerable   naive nurse charlotte beale come secluded mental hospital completely unaware sane people murder   despite red flag constantly raise   lack decent budget filmmaker little sense style   cast wacky character   pleasure film don t come film s shock   fairly tame   weird atmosphere   delusional woman think baby doll real   s axe murder judge   shell shock war veteran   old mrs   callahan like everybody s daffy elderly grandmother amok   young patient allyson term    nymphomaniac    new meaning   big guy sam little slow botched lobotomy   jennifer vault suddenly catatonia violent outburst   sentient person place dr   master   secret    don t look basement    great example low budget exploitation film   isn t plot   cheapness work movie   cast member turn memorable performance   particularly betty chandler annabelle weenick   way director add little weird detail movie stick scene allyson    telephone man    classic time   especially delicious facial expression dr   master begin edge near finale movie   brownrigg great use cheap soundtrack   musical cue evoke character accompany   favorite cue    crazy    cue   sitar twang patient pathological wonderful way charlotte plunge hysteria climax   patient reveal dr   master simply inmate   suggest charlotte patient allow act delusion   certainly tenuous grip reality   question ominous lack phone service outside contact     scene charlotte manage finish barely alive dr   stephen toy boat great moment low budget horror   yes     don t look basement       american beauty    grade z trash  
"""9884_10""",  love want love film touch right place reviewer cynical impressed like stuff leave depressed day film ga run teed stay life I gratified director usc train validate premise mediocrity conformity film day usc lockstep mentality inbreede hooray jeff hare richard marcus   cast crew    
"""10016_8""",  I surprised I enjoy   sure bit slow   expect rollin   plenty nudity   wrong   particularly include lot gorgeous   brigitte lahaie   spectacularly eroticise female dead   bit dodgey     effective   sci fi like storyline brief explanation end   I wouldn t bother     interesting exploration memory effect memory loss extent   alive   memory   dvd sleeve mention david cronenberg whilst good good film   similarity   particularly great use seemingly menacing architecture effective creepy use inside space   I try indicate mean rip roar thriller   captivating   nightmare like movie location   include stunning railway setting end  
"""8023_10""",  picture scene   bored student day ahead   video shop special offer    video week rental   ex student usually grab pile video dubious quality arbitrary reason   turn anybody     occasionally odd undiscovered gem vcr    case film   film good   mesh provide rare    crack good film   uk cinema release I   especially consider crap wade multiplex week week   whilst I ll happily accept isn t oscar material   sod titanic    schmaltzy cgi tinge bollock   extremely enjoyable film   I try think way describe good film appreciate accept    perfect film watch bond dad   come home holiday   large sunday lunch  
"""2628_1""",  milo complete rip       slasher flick mikey   actually check film tagline want watch incredibly funny film absolutely plot whatsoever       film acting terrible flashback scene overwhelmingly confusing   story atrocity simple milo jeeder kid family problem father abortion doctor unborn feoutus s jar   nice    desperate child   figure way bring aborted child life               milo      aside bad act terrible direct annoying sound milo s voice ear pierce sound bell bike   away badness bad funny attempt film I ll bank bust       
"""5832_1""",  I come bangladesh     c c costigan goddess awesome sex   kid aside   friend I awake middle night   watch movie encore   action channel   come series sci fi esquire flick   robocop     bad     bad       judge dredd    stalone ruin career   movie lethal target   think title    lethal target    award cool   cheesy rambo knock   nay   deliver I like    semi softcore   semi pseudo action   semi sci fi film        actually   I think I isn t film   wasn t main character s sheer hotness   friend I ve turn movie opening credit roll I question people   I wouldn t dare    professional     film      future   use weaponry use        oh   wait   I   s hand      right            main character wear look like normal everyday linen shirt vest   kinda like people wear late ninety        oh      I      space   fashion statement            oh   main character pull      floppy disk point film upload bullshit     wtf        ve progress far space travel   haven t progress past      megabyte space    I guess I m ask question   let s    yes     softcore porn   real sex scene      minute I mean   reason people stay middle night crap   dare I   movie   anymore        whittle    minute   hell   ve sex scene sell porn movie   ve money    crap    c c cortigan hot   offense actress   act I   I m mentally retarded   testicle      c c   cortigan     e mail I     ll lunch   I write   I ve run space  
"""7302_1""",  I buy movie market stall year ago    I ta hand I sit watch    I think   ok   gon na big action b movie     obviously I wrong    watch film    I begin realise movie I planet    cr p I begin bored feed film    I want gon na happen end    I feel like nerve   people film ve bring know actor project    think     actor couldn t save film   end film    I feel like waste money    buy low life sucker film small money   month later   I send tape charity    I didn t want   sorry   think watch movie nod sleep    I highly recommend    I   I ll pro plus watch decent    disappoint        
"""4501_3""",    destroy planet    wind settle   destroy tokyo   film s end   space monster resemble giant squid fall reptilian furnace know gamera   actually   gamera save earth right   knock varian space ship     set film credit roll   scene switch japanese scout camp meet pair meddlesome young hero   jim masao   gamera s exploit kidnap alien beam aboard ship electrified bubble shield s pretty startling boy convince scientist let operate newly invent submarine defective   previously boy genius masao wire unit run reverse direction s control   dr   dobie didn t think check possibility   prepare boy interfere alien space ship s control play switcheroo bunch triangular block boss alien vira   activate videotron    hang seat rehashed footage early gamera movie battle barugon gyaos   bit screen time   match fast forward button want   long time vira address invisible crew   finally appear   oriental fly    imagine movie juvenile audience   s surprising gruesome scene   gamera draw blood come mind   pair space crew member decapitate   squid tentacle start emerge headless body I connection   alien   film   individual unit merge form giant vira neat device I guess appeal young kid reside identify young hero friend giant monster   pretty freely alien space ship   want help alien telepathy technology   movie presumably adult   simple case wish fulfillment  
"""1121_7""",  endless cookie cutter   kickboxer fight death amusement wealthy scumbag   film    s     y know   create word   death     blood     steel   word   ring     fight     match     cage   random generator     death match pretty good entry use genre   thank exciting fight scene surprisingly good acting kickboxer cast story concern buddy    ex kickboxe world champion john larson   play pug face middleweight kickboxing champ ian jacklin   probably previously know awful performance main villain ring fire     nick wallace   nick hill   likable guy probably know role street fighter sergio bloodsport     work l   dock load crate ship   discovery boxful gun brief fight later   hero jobless prop l   bar   sensible john larson decide head north look job   headstrong nick wallace hear guy pay good money fighter fight private kickboxing match     thing change     john      need I   I ll     predictably   isn t long nick miss good friend fight deadly   ring death   try find lead miss buddy sure   prize originality   like I   film strength lie action   cast real life fighter fairly good performance manage wring   ian jacklin particular surprise I   previously I d bad guy ring fire    bit tripe like steel ring   I ve amused bad actor   good fighter     death match   s pretty good   decent script haircut   prove charismatic lead man   friendship nick portray   jacklin hill nice chemistry believe character care   lose job   travel halfway country risk death save    I wish I friend like   nice matthia hue villainous henchman little depth use   villainous henchman   role   don t fool think s star s video cover       head stick body michael bernardo cover shootfight     good s screen   isn t   negative   film pretty slow s fighting   lot unnecessary scene   s gangster jimmie fiorello s pointless story grandfather      end fight disappointingly short   I enjoy   plenty fight   good   isn t martial art need   course eye candy   lovely form pretty renee ammann     pretty entertaining kickboxing movie  
"""8334_3""",  film start I feeling special   act camera work undoubtedly good   I like character grow empathise   film good atmosphere hint fantasy   film   plot appear takeoff roll scene scene   I unable understand connection story   I character occasionally bump reference ship bottle   connection   I leave unremarkable short story surprised canne
"""9789_10""",  I consider huge horror movie fan   night I want rent new horror movie fun     I rent milo   I surprised movie   scare hell outta I   s I   usually halloween scare I friend watch I   leave disturbed feeling   good feeling   ask I   watch horror movie   unaffected   s point movie original   didn t follow normal guideline horror movie   s movie like valentine bomb I course   leave unanswered question   horror movie   worth rent  
"""4230_10""",     installment   far good   I nt expectation I dvd   rd drag    delight fast pace slick punch line don t miss  
"""824_4""",  I compare film sacha cohen   borat ali g ali g immeasurably   I ts master piece   s film   borat complete garbage I understand rate ali g I finger   wrong ali g script   half joke write     year old   adult scriptwriter   number joke include mr cohen s low body tasteless   film actually come comedy valid joke funny   ali g member government scandalous stupid public   sadly true today s western society   people career stupid thing public    ali s advice immigrant policy   ali g overall remain sympathetic character   kind mentally underdeveloped age   s ok watch s funny watch borat   s awful intelligent movielover sick  
"""6803_9""",  endure classic mgm come closing year world war ii   s film young elizabeth taylor star   film child actress national velvet   come place movie assure   ironically biologically d grow fast national velvet struggle actress substantial adult role cast director innocent little velvet brown love jump horse I m sure work steeplechase horse confirm bloodline pi s subject deal national velvet   know s reckless untrainable horse hand reginald owen break free cause considerable damage   owen rid nominal price local butcher donald crisp time thing happen   mickey rooney come wander life brown family consist crisp   wife anne revere   daughter angela lansbury   juanita quigley   elizabeth taylor little brother butch jenkin   rooney jockey s open road head brown family father horse trainer anne revere s family   s potential pi   short pirate   steeplechase jumper s elizabeth convince crisp pass chance elizabeth taylor sweet innocent national velvet   good book faith like child spare   infuse rooney   faith heart ability pi leave little anne revere win good support actress award national velvet   s wise mother hide depth audience doesn t suspect   turn youth taste fame glory swim english channel prize money   save year   daughter   scene probably win oscar   national velvet win academy award   film edit     year debut national velvet family classic hasn t lose thing   depiction life world war great britain standout   national velvet launch movie legend   t high regard  
"""3086_7""",  funny film I like lot   cary elwe play robin hood tee     course   usual good vs evil robin evil sheriff nottingham   humor sort face stuff   work   comedy night don t want think   s worth rent  
"""1135_8""",  I like    greek life   I thing exaggerated   overall s pretty damn funny rusty likable lead character   roommate hilarious entire cast entertaining right   I like focus individual situation interpersonal relation organization cover   curse bad   abc family    favorite cappie   course    rusty s roommate pretty kappa tau   great launch pad I m excited door open   renew summer   abc family   like I   love love love   
"""10136_1""",  oh f cke hell   I start       stupid american non funny comedy pathetic acting poor humor   american way laugh track business thing bad   come I hear laughter   s funny happen   pretty stupid   eh   american people haven t hear far funny   wittier comedy    great brittain   america   simpson example    I simply t understand good    reba    long television   new offer   underestimate   possible   viewer way simply isn t funny   I live fact bad    reba     hell run finland   I second horrible rest day ruin I   word believe I    suck ass kind american    comedy    usually   simply horrible   favor   don t watch peace sh t   I leave commenting language   thank   possible   interest  
"""11129_3""",  boring movie   humorous   plain boring lengthy       minute movie    I believe cause lack action I rent movie   I expect white blood cell combat evil virus   luck   virus thwart defeat movie promise   little kiddy mind   meet potential   opinion  
"""2072_8""",  bbc filming shakespeare s classic play   version hamlet dispel particular impression shakespeare s rate play hamlet particularly tragic character   I feel sympathy   I didn t watch great actor like great derek jacobi role dane   patrick stewart claudius jonathan hyde rosencrantz   disguise lack passion storyline   good actor like jacobi inject passion   render entire role incomprehensible   I connect physicalisation character   kill I             speech right   action dagger clear character s suicidal intention point play support role   I write consequently play   enjoyable   notably lalla ward s loopy ophelia stewart s detailed interpretation claudius half hour   long good watch bite sized chunk   check interested prepare long watch  
"""9501_7""",  corned beef cabbage little romantic comedy clip scene scene exotic twist   imaginary scene costume party    center wife husband s   look break doldrum   play gloria swanson       lead man natural air convincing course swanson perfect kind mood   frivolous worried hopeful   game apparent lightheartedness old problem stay love stray love   s little corniness   director demille snappy believable   film period   subtitle tell   think   kind philosophical insight   justify tragedy   raciness    high purpose   probably instructional text   s narrative style   s kind quaint   look visual formal amazement   win t find   story   act   film precision economy   s great example   event come total surprise   s modern love story   set year ago   s gas   I swanson perfect  
"""319_10""",  favourite movie time   flawed piece work coppola documentary   heart darkness   compelling   coppola point king hollywood   godfather     godfatherii   develop ego necessary dare try movie like   apocalypse    sheer arrogance phillipine partial script think know   captain willard think know col   kurtz s compound   like willard   didn t know   masterpiece american cinema   beautifully photograph river perfect metaphor backdrop story   I like   apocalypse   offer answer conclusion   consequently   open endedness   infuriate viewer like movie obvious   movie defy categorization   war movie isn t   personal study man   good pic vietnam   platoon   opinion viewer seek retelling vietnam war answer   coppola commend bureaucracy war convey effectively meeting gen corman lucas   harrison ford   playmate review   sheer audacity kilgore unforgettable character dawn attack hollywood classic psychedelic cruise surreal ending movie accessible   challenging watch rewarding   I offer explanation scene totally pointless   movie intend interpretation contemplation oppose immediate gratification little footnote   definitely time viewer apocalypse   watch original version     redux   version   I think   intend hardcore fan curiosity   new improve   version movie
"""1693_7""",  aside fact woman film stunningly beautiful camp prisoner fat   film ring true chaos post war beautiful photography   powerful national expression polish national character s slow point   entire pacing different american western european film s refreshing lead actor good job   dvd version   interview principal actor crew   lead actress stanislawa celinska gain     lbs lose beauty          stunner  
"""10886_1""",  I nt simple   terrible film   I ve work industry   short   film   okay standard pretty high seriously   I absolutely hate film   I haven t comment imdb I hate film I literally come warn   piece sh t   writer director idiot idea write good film writing skill adolescent teenager   character unrealistic   lead woman doesn t think policeman s pistol resourceful improvise molotov cocktail        likable   hell I hate cheer die   I don t understand director try demon redneck idea   look like sloppy writing convenient bullsh t real thought I   officially bad movie I ve year   congratulation shiban   rank great micheal bay prestigious    nt allow waste million dollar film    club   I hope read   I        idiot rate film         bwahhahahahah oh god I hope redneck demon appear conveniently torture  
"""9406_8""",  great tv movie tell       murder martha moxley greenwich   connecticut nephew ethel kennedy   use    ghost    martha provide detail effective add lot heart story   christopher meloni capture personality mark fuhrman   furhman   underserved bad publicity o j   simpson trial certainly vindicate contribution bring killer justice     year  
"""10376_10""",  I surprised I like movie   remind I       version friday    th   number cheesy element   time cool   story line good   predictable horror movie   liner worthwhile   memorable scene worth watch   issue I plot continuity character   instance opening scene scarecrow   human stake   blood drain grow crop    look real   later film look like fake scarecrow wear blue colored mask   gap plot   acting mediocre   sound like real people talk   unlike hollywood movie dialogue fake sounding think   culmination scene   main character    I m baker   I m connell     lop head scarecrow satisfy   friend kill creature point  
"""9902_1""",  I t believe I actually spend hour life watch   unbelievable   predictable cheesy television movie I long time   I hope good special effect action   instead I spend entire time roll eye yell    oh come        screen   dialog shallow obvious   acting strain time story   isn t funny happen time     mention obvious nauseate end     I ve share disaster movie   I big fan actually   think pull completely unrealistic stuff long s fun way   definitely   insult intelligent viewer   think movie      
"""9938_8""",  young theater actress reluctantly accept major stage play lady macbeth thank mishap production s diva fall car   success win accolade   betty christina marsillach find instead horror responsible point terrorize cruel way stage manager boyfriend   stefano william mcnamara viciously stab knife watch   rope tie pillar uncle s vast mansion   eye close thank needle scotch tape eye   prick result blink   allow escape   betty find unfortunate position   specific gold chain find lady macbeth wardrobe tear shred madman kill series crow escape cage equipment room   clothing designer knock floor iron subsequently stab heinously pair scissor    cap nasty scene   chain fall throat killer cut open throat find   specifically elaborate act   dario use rip sound scissor optimum effect camera retreat victim s dead face    turn   inspector alan santini urbano barberini   play cold bland dario s request promise catch psycho betty rely remain friend comfort   theater director marco ian charleson   ghandi    chariot fire later die aid sad footnote   dario reveal interview charleson inform end shoot hiv positive attempt stage successful horror movie career despite reject critic   pal mira daria nicolodi   dario s squeeze    agent confident     serial killer drive showdown   course   occur theater marco add interesting change production use crow disposal I think dario savage    nihilistic   certainly later gruesome film    master horror entry sleepless suggest    film ante pure violence victim psychopath   method force betty watch admittedly gag dario regard type audience like look away horrific horror movie   I find rub eye time blink    brilliantly   dario shoot pricking point view achieve torment effect perspective scotch tape needle hold eye open    I like dario widen eye betty   horrify s force watch   little blood tear needle choice blink   photographic work ronnie taylor impeccable   crow s point view shoot theater end search killer     camera    travel    room theater follow killer wish muse box seat     dream sequence betty s memory event regard mother s death certain killer   don mask glove cause trauma present   highlight   opinion   peephole bullet fire sequence   masterly stage involved camera follow bullet shoot eye victim   explode head   telephone betty plan use help   crow peck eyeball killer    add vicious scene   crow eyeball roll s beak    aspect I didn t care   point naysayer film      final    end I personally feel bit unnecessary   I guess dario want point betty like mother   woman sadomasochistic tendency   twist   relate killer torment heroine   rock music use violent scene didn t bother I   I feel moment wicked graphic attack need jarring thud heavy metal provide  
